"x1","y1","x2","y2","length","digit1","digit2","digit3","digit4","digit5","digit6"
"72","6","163","92","2","6","6","-1","-1","-1","-1"
"43","10","68","42","3","1","5","1","-1","-1","-1"
"70","20","115","70","2","1","2","-1","-1","-1","-1"
"27","2","52","29","2","2","4","-1","-1","-1","-1"
"36","9","68","39","2","5","7","-1","-1","-1","-1"
"17","1","29","18","1","6","-1","-1","-1","-1","-1"
"30","4","50","35","2","1","9","-1","-1","-1","-1"
"43","4","70","41","2","4","1","-1","-1","-1","-1"
"44","6","82","46","2","2","1","-1","-1","-1","-1"
"45","10","106","59","2","2","7","-1","-1","-1","-1"
"70","19","105","52","2","1","7","-1","-1","-1","-1"
"27","5","37","37","1","1","-1","-1","-1","-1","-1"
"28","6","44","32","2","7","5","-1","-1","-1","-1"
"79","28","108","53","2","4","7","-1","-1","-1","-1"
"26","6","32","28","1","1","-1","-1","-1","-1","-1"
"67","22","110","57","2","3","8","-1","-1","-1","-1"
"61","15","76","51","1","4","-1","-1","-1","-1","-1"
"34","2","58","37","2","6","9","-1","-1","-1","-1"
"166","35","241","84","3","1","4","7","-1","-1","-1"
"44","9","84","47","2","2","5","-1","-1","-1","-1"
"32","6","58","31","2","5","5","-1","-1","-1","-1"
"46","20","91","48","4","4","8","6","7","-1","-1"
"81","21","137","77","2","3","8","-1","-1","-1","-1"
"35","7","47","32","1","1","-1","-1","-1","-1","-1"
"46","7","81","48","3","1","8","6","-1","-1","-1"
"60","3","127","81","2","3","4","-1","-1","-1","-1"
"133","45","218","120","4","2","1","8","10","-1","-1"
"49","12","78","48","2","5","6","-1","-1","-1","-1"
"153","13","274","85","4","1","8","3","5","-1","-1"
"34","17","102","94","2","1","5","-1","-1","-1","-1"
"12","3","31","15","3","2","9","10","-1","-1","-1"
"37","5","63","36","2","1","10","-1","-1","-1","-1"
"61","14","101","42","3","2","10","2","-1","-1","-1"
"73","14","292","99","3","2","3","9","-1","-1","-1"
"15","1","38","24","2","6","9","-1","-1","-1","-1"
"29","9","55","36","2","1","3","-1","-1","-1","-1"
"30","1","75","33","3","2","7","9","-1","-1","-1"
"30","4","51","35","2","3","1","-1","-1","-1","-1"
"73","14","118","60","2","1","6","-1","-1","-1","-1"
"61","10","134","62","3","2","5","10","-1","-1","-1"
"30","3","39","33","1","7","-1","-1","-1","-1","-1"
"292","8","359","85","3","1","4","10","-1","-1","-1"
"23","2","40","28","2","1","6","-1","-1","-1","-1"
"18","2","38","22","2","9","3","-1","-1","-1","-1"
"17","3","33","17","2","5","3","-1","-1","-1","-1"
"101","24","163","72","3","1","6","7","-1","-1","-1"
"38","5","89","51","2","5","2","-1","-1","-1","-1"
"16","2","31","25","1","7","-1","-1","-1","-1","-1"
"16","5","20","18","1","1","-1","-1","-1","-1","-1"
"19","1","41","22","3","1","9","7","-1","-1","-1"
"30","5","48","32","2","2","4","-1","-1","-1","-1"
"45","9","75","49","2","1","8","-1","-1","-1","-1"
"67","14","104","61","3","1","9","1","-1","-1","-1"
"32","2","70","40","2","4","2","-1","-1","-1","-1"
"18","3","42","23","3","2","10","1","-1","-1","-1"
"27","4","65","47","2","5","7","-1","-1","-1","-1"
"28","2","47","32","1","4","-1","-1","-1","-1","-1"
"52","9","103","56","3","1","3","2","-1","-1","-1"
"26","3","54","27","2","8","5","-1","-1","-1","-1"
"23","4","53","30","2","2","5","-1","-1","-1","-1"
"42","2","122","51","3","4","7","6","-1","-1","-1"
"29","3","45","39","1","1","-1","-1","-1","-1","-1"
"27","3","46","33","2","1","3","-1","-1","-1","-1"
"17","6","22","18","1","1","-1","-1","-1","-1","-1"
"40","4","53","36","1","7","-1","-1","-1","-1","-1"
"20","3","37","19","2","1","4","-1","-1","-1","-1"
"21","4","41","24","2","2","3","-1","-1","-1","-1"
"23","3","55","34","3","4","7","8","-1","-1","-1"
"26","7","44","30","2","4","5","-1","-1","-1","-1"
"24","5","32","22","1","6","-1","-1","-1","-1","-1"
"14","2","25","16","2","1","2","-1","-1","-1","-1"
"104","2","197","80","2","5","8","-1","-1","-1","-1"
"32","10","61","41","2","5","6","-1","-1","-1","-1"
"57","12","110","54","3","1","4","2","-1","-1","-1"
"28","6","39","26","1","5","-1","-1","-1","-1","-1"
"30","4","60","39","2","4","2","-1","-1","-1","-1"
"21","1","35","26","2","3","1","-1","-1","-1","-1"
"113","16","225","130","2","6","3","-1","-1","-1","-1"
"26","10","43","31","2","5","1","-1","-1","-1","-1"
"21","4","35","21","3","1","5","9","-1","-1","-1"
"43","5","64","26","2","8","7","-1","-1","-1","-1"
"39","14","63","44","3","1","10","5","-1","-1","-1"
"25","4","47","28","2","4","6","-1","-1","-1","-1"
"25","3","39","27","1","3","-1","-1","-1","-1","-1"
"56","5","129","59","3","1","2","4","-1","-1","-1"
"104","26","217","103","2","5","2","-1","-1","-1","-1"
"25","6","35","27","1","1","-1","-1","-1","-1","-1"
"37","8","57","35","1","4","-1","-1","-1","-1","-1"
"46","6","88","43","2","4","7","-1","-1","-1","-1"
"26","4","55","29","2","3","9","-1","-1","-1","-1"
"34","5","59","39","2","5","7","-1","-1","-1","-1"
"35","11","48","31","2","3","8","-1","-1","-1","-1"
"24","5","60","35","2","3","6","-1","-1","-1","-1"
"28","4","46","32","2","6","7","-1","-1","-1","-1"
"31","5","81","29","4","3","2","10","1","-1","-1"
"38","9","56","37","2","1","9","-1","-1","-1","-1"
"50","7","84","65","2","3","4","-1","-1","-1","-1"
"63","16","110","50","3","4","4","6","-1","-1","-1"
"26","4","60","30","3","1","3","6","-1","-1","-1"
"36","9","90","46","3","3","7","10","-1","-1","-1"
"75","9","123","81","2","9","5","-1","-1","-1","-1"
"44","12","65","35","2","1","5","-1","-1","-1","-1"
"16","1","30","17","2","1","4","-1","-1","-1","-1"
"37","7","65","40","2","3","8","-1","-1","-1","-1"
"40","8","64","46","1","8","-1","-1","-1","-1","-1"
"23","1","55","22","3","3","9","4","-1","-1","-1"
"64","16","145","62","4","1","1","2","10","-1","-1"
"34","5","57","43","2","1","7","-1","-1","-1","-1"
"114","12","193","60","4","3","2","1","1","-1","-1"
"40","2","71","53","2","2","1","-1","-1","-1","-1"
"27","3","60","33","2","1","3","-1","-1","-1","-1"
"26","4","47","27","2","2","1","-1","-1","-1","-1"
"85","17","149","50","3","3","1","3","-1","-1","-1"
"46","4","69","44","2","4","1","-1","-1","-1","-1"
"65","12","122","79","2","1","9","-1","-1","-1","-1"
"60","26","76","51","1","4","-1","-1","-1","-1","-1"
"20","6","36","20","2","1","8","-1","-1","-1","-1"
"21","4","43","24","2","6","8","-1","-1","-1","-1"
"23","6","43","27","3","1","5","10","-1","-1","-1"
"72","11","133","85","2","2","5","-1","-1","-1","-1"
"29","2","61","35","2","3","9","-1","-1","-1","-1"
"77","13","134","83","4","1","8","9","9","-1","-1"
"49","9","68","46","1","2","-1","-1","-1","-1","-1"
"62","14","119","60","3","2","6","3","-1","-1","-1"
"33","6","49","27","2","1","2","-1","-1","-1","-1"
"39","1","57","30","1","10","-1","-1","-1","-1","-1"
"29","6","55","37","2","3","10","-1","-1","-1","-1"
"10","1","28","12","3","3","10","4","-1","-1","-1"
"7","19","57","54","3","1","2","4","-1","-1","-1"
"115","63","167","125","3","8","7","1","-1","-1","-1"
"177","85","217","137","3","2","1","5","-1","-1","-1"
"87","36","141","95","2","4","9","-1","-1","-1","-1"
"52","13","89","66","3","1","5","3","-1","-1","-1"
"58","5","98","53","3","1","3","1","-1","-1","-1"
"40","2","95","51","2","1","6","-1","-1","-1","-1"
"76","66","158","165","2","2","7","-1","-1","-1","-1"
"20","2","40","25","2","5","2","-1","-1","-1","-1"
"27","6","47","28","2","1","4","-1","-1","-1","-1"
"53","10","76","37","2","2","3","-1","-1","-1","-1"
"26","4","36","28","1","2","-1","-1","-1","-1","-1"
"23","3","56","31","3","6","5","4","-1","-1","-1"
"33","5","68","34","2","3","10","-1","-1","-1","-1"
"27","4","49","28","2","9","10","-1","-1","-1","-1"
"26","6","44","28","2","5","7","-1","-1","-1","-1"
"25","1","58","34","2","5","7","-1","-1","-1","-1"
"97","16","177","124","2","3","10","-1","-1","-1","-1"
"52","11","114","63","3","2","6","2","-1","-1","-1"
"65","32","127","75","4","1","9","5","10","-1","-1"
"59","6","81","44","1","2","-1","-1","-1","-1","-1"
"205","66","269","112","3","2","2","8","-1","-1","-1"
"68","17","95","57","1","2","-1","-1","-1","-1","-1"
"44","10","94","56","2","1","1","-1","-1","-1","-1"
"32","8","59","34","2","1","7","-1","-1","-1","-1"
"16","1","32","21","2","3","6","-1","-1","-1","-1"
"31","7","65","28","3","2","5","7","-1","-1","-1"
"134","27","188","92","3","3","9","8","-1","-1","-1"
"19","3","37","20","2","2","4","-1","-1","-1","-1"
"76","20","128","68","2","5","5","-1","-1","-1","-1"
"37","12","74","37","3","5","7","9","-1","-1","-1"
"239","40","407","232","2","5","3","-1","-1","-1","-1"
"64","1","141","75","3","1","10","2","-1","-1","-1"
"65","16","109","59","2","5","1","-1","-1","-1","-1"
"20","1","48","27","2","3","3","-1","-1","-1","-1"
"138","34","259","133","2","8","2","-1","-1","-1","-1"
"21","6","56","26","4","2","5","7","5","-1","-1"
"48","10","102","63","2","9","3","-1","-1","-1","-1"
"84","24","149","79","2","2","4","-1","-1","-1","-1"
"23","3","43","22","3","4","3","9","-1","-1","-1"
"15","3","20","20","1","1","-1","-1","-1","-1","-1"
"67","4","110","68","3","1","9","3","-1","-1","-1"
"38","5","65","47","2","1","3","-1","-1","-1","-1"
"14","1","41","15","4","2","9","4","5","-1","-1"
"35","12","50","43","1","3","-1","-1","-1","-1","-1"
"72","17","105","49","2","5","4","-1","-1","-1","-1"
"30","3","59","38","2","8","3","-1","-1","-1","-1"
"23","4","31","21","1","6","-1","-1","-1","-1","-1"
"5","0","47","37","2","3","10","-1","-1","-1","-1"
"17","1","50","17","4","2","3","8","5","-1","-1"
"74","13","168","89","2","2","6","-1","-1","-1","-1"
"21","3","33","18","2","2","7","-1","-1","-1","-1"
"21","4","42","28","2","5","8","-1","-1","-1","-1"
"24","10","41","33","2","1","9","-1","-1","-1","-1"
"45","7","68","54","2","1","1","-1","-1","-1","-1"
"28","6","49","31","2","2","1","-1","-1","-1","-1"
"22","2","39","24","2","3","10","-1","-1","-1","-1"
"44","6","109","45","2","3","10","-1","-1","-1","-1"
"120","7","154","54","2","5","10","-1","-1","-1","-1"
"52","1","102","59","2","5","8","-1","-1","-1","-1"
"80","26","127","62","4","1","2","9","9","-1","-1"
"36","10","58","38","1","4","-1","-1","-1","-1","-1"
"88","38","113","67","1","6","-1","-1","-1","-1","-1"
"19","1","41","24","2","3","1","-1","-1","-1","-1"
"13","1","34","16","2","4","10","-1","-1","-1","-1"
"90","11","184","88","2","7","3","-1","-1","-1","-1"
"45","5","109","59","2","8","6","-1","-1","-1","-1"
"27","5","55","32","2","6","5","-1","-1","-1","-1"
"19","3","37","20","3","3","1","5","-1","-1","-1"
"47","8","97","51","3","9","1","5","-1","-1","-1"
"256","54","287","92","2","4","9","-1","-1","-1","-1"
"28","1","55","37","2","1","3","-1","-1","-1","-1"
"72","19","146","71","3","5","5","3","-1","-1","-1"
"35","2","58","43","3","1","10","2","-1","-1","-1"
"18","2","32","15","2","3","4","-1","-1","-1","-1"
"21","4","34","22","2","8","7","-1","-1","-1","-1"
"26","4","72","29","4","1","4","10","7","-1","-1"
"19","3","34","23","2","7","7","-1","-1","-1","-1"
"85","16","135","86","1","4","-1","-1","-1","-1","-1"
"24","6","54","32","2","2","3","-1","-1","-1","-1"
"40","8","52","27","1","7","-1","-1","-1","-1","-1"
"20","5","38","18","2","2","10","-1","-1","-1","-1"
"27","5","41","22","3","1","1","6","-1","-1","-1"
"29","6","67","33","2","5","10","-1","-1","-1","-1"
"48","5","97","62","2","1","7","-1","-1","-1","-1"
"23","1","49","30","2","5","7","-1","-1","-1","-1"
"29","5","60","29","2","2","4","-1","-1","-1","-1"
"38","10","62","43","2","5","1","-1","-1","-1","-1"
"62","7","87","83","1","3","-1","-1","-1","-1","-1"
"128","21","150","43","2","7","7","-1","-1","-1","-1"
"63","9","86","61","1","6","-1","-1","-1","-1","-1"
"127","20","215","155","1","3","-1","-1","-1","-1","-1"
"13","1","39","17","2","2","5","-1","-1","-1","-1"
"11","1","38","13","4","2","1","7","8","-1","-1"
"115","19","208","117","2","1","8","-1","-1","-1","-1"
"17","2","31","22","2","2","2","-1","-1","-1","-1"
"30","3","58","34","2","4","6","-1","-1","-1","-1"
"28","8","38","23","2","1","5","-1","-1","-1","-1"
"34","4","51","42","1","1","-1","-1","-1","-1","-1"
"35","5","61","41","2","1","2","-1","-1","-1","-1"
"36","12","61","39","2","3","8","-1","-1","-1","-1"
"87","35","122","65","3","2","10","7","-1","-1","-1"
"103","18","152","77","2","1","1","-1","-1","-1","-1"
"22","20","67","55","3","4","9","10","-1","-1","-1"
"65","11","116","63","2","2","5","-1","-1","-1","-1"
"70","10","193","87","3","3","7","1","-1","-1","-1"
"34","2","70","45","2","1","5","-1","-1","-1","-1"
"34","6","47","38","2","5","1","-1","-1","-1","-1"
"103","11","229","99","3","1","4","10","-1","-1","-1"
"44","8","86","54","2","1","8","-1","-1","-1","-1"
"54","15","102","53","3","1","4","1","-1","-1","-1"
"42","10","80","43","2","1","10","-1","-1","-1","-1"
"138","40","181","74","3","8","3","1","-1","-1","-1"
"17","2","24","21","1","2","-1","-1","-1","-1","-1"
"39","3","101","57","2","2","3","-1","-1","-1","-1"
"32","2","59","42","2","2","6","-1","-1","-1","-1"
"22","1","72","34","3","4","9","8","-1","-1","-1"
"33","11","39","34","1","1","-1","-1","-1","-1","-1"
"54","15","96","47","3","3","2","7","-1","-1","-1"
"34","2","76","43","2","1","9","-1","-1","-1","-1"
"28","6","49","35","3","1","1","7","-1","-1","-1"
"35","5","81","41","2","2","3","-1","-1","-1","-1"
"24","3","51","33","2","7","10","-1","-1","-1","-1"
"30","4","46","26","3","1","4","1","-1","-1","-1"
"11","1","32","12","4","1","2","8","1","-1","-1"
"33","5","74","40","2","5","10","-1","-1","-1","-1"
"55","11","111","69","2","9","5","-1","-1","-1","-1"
"35","7","63","35","2","1","1","-1","-1","-1","-1"
"85","22","143","83","2","9","2","-1","-1","-1","-1"
"20","1","47","17","4","2","1","9","4","-1","-1"
"22","1","55","32","3","5","1","5","-1","-1","-1"
"17","2","31","19","2","5","9","-1","-1","-1","-1"
"76","15","114","65","1","5","-1","-1","-1","-1","-1"
"54","11","68","41","1","2","-1","-1","-1","-1","-1"
"26","4","54","29","3","1","1","10","-1","-1","-1"
"51","11","69","48","2","1","3","-1","-1","-1","-1"
"36","7","60","30","2","7","6","-1","-1","-1","-1"
"29","3","75","45","2","4","10","-1","-1","-1","-1"
"34","7","66","32","3","2","10","5","-1","-1","-1"
"15","2","24","16","1","6","-1","-1","-1","-1","-1"
"49","15","67","46","1","8","-1","-1","-1","-1","-1"
"27","4","43","30","1","4","-1","-1","-1","-1","-1"
"83","14","152","105","3","2","4","10","-1","-1","-1"
"36","6","69","42","2","1","8","-1","-1","-1","-1"
"82","18","135","90","2","2","6","-1","-1","-1","-1"
"28","5","39","35","1","1","-1","-1","-1","-1","-1"
"22","7","37","22","2","9","10","-1","-1","-1","-1"
"50","12","82","33","3","1","3","5","-1","-1","-1"
"124","35","219","107","3","6","8","3","-1","-1","-1"
"35","9","52","28","2","1","3","-1","-1","-1","-1"
"18","1","33","20","2","9","9","-1","-1","-1","-1"
"27","6","57","34","2","7","8","-1","-1","-1","-1"
"32","4","61","29","2","6","2","-1","-1","-1","-1"
"160","38","193","66","2","5","6","-1","-1","-1","-1"
"13","2","38","18","4","2","2","2","3","-1","-1"
"13","1","29","18","2","2","4","-1","-1","-1","-1"
"87","39","135","60","3","3","5","10","-1","-1","-1"
"41","17","77","41","2","2","10","-1","-1","-1","-1"
"18","1","31","19","2","1","4","-1","-1","-1","-1"
"15","3","35","16","2","3","4","-1","-1","-1","-1"
"59","8","82","55","1","6","-1","-1","-1","-1","-1"
"48","13","66","50","1","7","-1","-1","-1","-1","-1"
"9","1","27","19","2","4","2","-1","-1","-1","-1"
"14","2","42","18","4","2","7","1","4","-1","-1"
"113","23","219","121","2","3","8","-1","-1","-1","-1"
"32","1","65","31","2","4","5","-1","-1","-1","-1"
"18","1","28","22","2","1","3","-1","-1","-1","-1"
"15","1","21","13","1","2","-1","-1","-1","-1","-1"
"19","1","31","19","2","3","4","-1","-1","-1","-1"
"84","18","121","91","1","9","-1","-1","-1","-1","-1"
"18","2","41","24","2","3","8","-1","-1","-1","-1"
"47","7","70","56","1","3","-1","-1","-1","-1","-1"
"11","1","41","13","4","2","2","7","9","-1","-1"
"55","7","106","61","2","9","3","-1","-1","-1","-1"
"49","24","69","55","2","7","7","-1","-1","-1","-1"
"26","3","47","30","2","6","2","-1","-1","-1","-1"
"55","16","76","50","1","2","-1","-1","-1","-1","-1"
"26","7","45","31","2","8","1","-1","-1","-1","-1"
"19","2","37","21","3","1","4","8","-1","-1","-1"
"49","3","78","48","2","4","1","-1","-1","-1","-1"
"20","1","56","24","4","2","2","10","7","-1","-1"
"161","26","202","99","1","8","-1","-1","-1","-1","-1"
"101","66","168","111","3","2","8","10","-1","-1","-1"
"38","11","54","41","1","4","-1","-1","-1","-1","-1"
"87","52","142","100","3","3","7","7","-1","-1","-1"
"12","2","37","14","4","1","9","5","9","-1","-1"
"132","20","201","75","3","1","9","1","-1","-1","-1"
"40","7","64","40","2","2","9","-1","-1","-1","-1"
"24","7","35","24","1","5","-1","-1","-1","-1","-1"
"156","98","192","128","3","1","5","2","-1","-1","-1"
"63","20","83","49","2","5","4","-1","-1","-1","-1"
"28","7","34","24","1","1","-1","-1","-1","-1","-1"
"124","31","181","98","2","1","9","-1","-1","-1","-1"
"47","8","81","55","1","9","-1","-1","-1","-1","-1"
"29","4","54","31","3","3","1","1","-1","-1","-1"
"25","4","40","26","2","5","1","-1","-1","-1","-1"
"126","26","213","128","3","1","3","9","-1","-1","-1"
"97","40","130","74","2","1","6","-1","-1","-1","-1"
"68","16","173","72","2","6","6","-1","-1","-1","-1"
"26","7","59","28","3","1","6","3","-1","-1","-1"
"14","1","32","18","3","2","5","4","-1","-1","-1"
"82","17","151","83","3","1","7","2","-1","-1","-1"
"49","47","71","59","1","10","-1","-1","-1","-1","-1"
"35","7","64","45","3","1","1","1","-1","-1","-1"
"57","8","78","61","1","1","-1","-1","-1","-1","-1"
"22","7","31","22","1","5","-1","-1","-1","-1","-1"
"31","6","61","37","2","5","4","-1","-1","-1","-1"
"65","14","94","75","1","5","-1","-1","-1","-1","-1"
"109","5","138","57","1","10","-1","-1","-1","-1","-1"
"121","18","161","53","2","2","7","-1","-1","-1","-1"
"18","1","57","22","3","2","10","1","-1","-1","-1"
"26","5","49","23","2","1","1","-1","-1","-1","-1"
"28","1","45","33","2","1","1","-1","-1","-1","-1"
"35","9","62","40","2","3","6","-1","-1","-1","-1"
"16","4","33","20","2","2","2","-1","-1","-1","-1"
"85","14","141","91","2","1","8","-1","-1","-1","-1"
"25","6","49","33","2","2","6","-1","-1","-1","-1"
"38","8","59","46","1","4","-1","-1","-1","-1","-1"
"86","39","129","78","3","2","2","7","-1","-1","-1"
"54","9","108","72","2","1","10","-1","-1","-1","-1"
"15","1","43","15","4","2","10","7","4","-1","-1"
"47","5","75","38","3","3","3","10","-1","-1","-1"
"41","8","91","47","2","4","9","-1","-1","-1","-1"
"11","3","31","19","3","1","10","2","-1","-1","-1"
